rollout_id,grid_x,grid_y,base_idx,actual_object_init_x,actual_object_init_y,actual_object_init_z,override_error_m,grasp_point_x,grasp_point_y,grasp_point_z,success,num_steps,ee_trajectory_path,status,error
0,-0.14500000000000002,-0.07,0,-0.13874645654164267,-0.06968406812002437,0.9065108535644182,0.006261518884292291,0.031740542211835816,0.03795133720284547,1.1832524459947744,False,220,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_000.json,ok,
1,-0.14500000000000002,-0.07,1,-0.13874645654164267,-0.06968406812002437,0.9065108535644182,0.006261518884292291,0.08109953841819927,0.2269840012661409,0.9170457804026395,False,220,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_001.json,ok,
2,-0.14500000000000002,-0.07,2,-0.13874645654164267,-0.06968406812002437,0.9065108535644182,0.006261518884292291,0.07759976272934196,0.22437575204523658,0.9167819362828664,False,220,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_002.json,ok,
3,-0.14500000000000002,-0.035,0,-0.13891788637933594,-0.03547455936539264,0.9064947639509332,0.006100599371041286,0.09297128068974896,0.22367713385633117,0.9153858454923036,False,220,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_003.json,ok,
4,-0.14500000000000002,-0.035,1,-0.13891788637933594,-0.03547455936539264,0.9064947639509332,0.006100599371041286,0.08037378137416798,0.22674522797462895,0.9164265748453924,False,220,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_004.json,ok,
5,-0.14500000000000002,-0.035,2,-0.13891788637933594,-0.03547455936539264,0.9064947639509332,0.006100599371041286,0.0866671246376903,0.22246221917120607,0.9152773994614571,False,220,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_005.json,ok,
6,-0.14500000000000002,0.0,0,-0.14389132123665394,0.0009202836766242301,0.8996214132593984,0.0014408645480251119,0.0861222819489496,0.2323104847621017,0.922130226875475,False,220,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_006.json,ok,
7,-0.14500000000000002,0.0,1,-0.14389132123665394,0.000920283676624238,0.8996214132593984,0.0014408645480251169,-0.12794113693288092,0.04057750661231225,0.9139154187602272,True,118,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_007.json,ok,
8,-0.14500000000000002,0.0,2,-0.14389132123665394,0.0009202836766242393,0.8996214132593984,0.0014408645480251177,0.06389194539854967,0.23519922984891145,0.9139458168924749,False,220,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_008.json,ok,
9,-0.14500000000000002,0.035,0,-0.14499154926823227,0.034963102621057784,0.8984038567263857,3.785276000790654e-05,0.06791603578348065,0.23531100975686878,0.9124973585342159,False,220,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_009.json,ok,
10,-0.14500000000000002,0.035,1,-0.14499154926823227,0.034963102621057784,0.8984038567263857,3.785276000790654e-05,0.07148970035500993,0.23688144552050838,0.9142618193527408,False,220,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_010.json,ok,
11,-0.14500000000000002,0.035,2,-0.14499154926823227,0.034963102621057784,0.8984038567263857,3.785276000790654e-05,0.06313885280724754,0.2359821584145831,0.9147234058128639,False,220,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_011.json,ok,
12,-0.14500000000000002,0.07,0,-0.14499154926823227,0.06996310262105765,0.8984038567263857,3.785276000804182e-05,-0.09001316690174962,0.10023363002077236,0.9555327743742987,False,220,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_012.json,ok,
13,-0.14500000000000002,0.07,1,-0.14499154926823227,0.06996310262105765,0.8984038567263857,3.785276000804182e-05,0.041720425512921544,0.2442373973828794,0.911497221234088,False,220,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_013.json,ok,
14,-0.14500000000000002,0.07,2,-0.14499154926823227,0.06996310262105765,0.8984038567263857,3.785276000804182e-05,0.05688930725091538,0.2531019299396967,0.9113570679459866,False,220,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_014.json,ok,
15,-0.11000000000000001,-0.07,0,-0.10999154926823225,-0.07003689737894236,0.8984038567263857,3.785276000804492e-05,0.09923858875519465,0.2058857941157942,0.9253331375870137,False,220,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_015.json,ok,
16,-0.11000000000000001,-0.07,1,-0.10999154926823225,-0.07003689737894236,0.8984038567263857,3.785276000804492e-05,0.07126920713166239,0.2129479846763173,0.9181893939229859,False,220,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_016.json,ok,
17,-0.11000000000000001,-0.07,2,-0.10999154926823225,-0.07003689737894236,0.8984038567263857,3.785276000804492e-05,0.08465015719378735,0.22462814094583158,0.9165350964133823,False,220,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_017.json,ok,
18,-0.11000000000000001,-0.035,0,-0.10999154926823225,-0.03503689737894222,0.8984038567263857,3.785276000790964e-05,0.08606625073287608,0.22254804122679203,0.9140169505871296,False,220,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_018.json,ok,
19,-0.11000000000000001,-0.035,1,-0.10999154926823225,-0.03503689737894222,0.8984038567263857,3.785276000790964e-05,0.0958001357609849,0.21624119981496415,0.9195525377464489,False,220,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_019.json,ok,
20,-0.11000000000000001,-0.035,2,-0.10999154926823225,-0.03503689737894222,0.8984038567263857,3.785276000790964e-05,0.07800914379670648,0.22263393841563073,0.9166628886758752,False,220,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_020.json,ok,
21,-0.11000000000000001,0.0,0,-0.10999154926823225,-3.6897378942304045e-05,0.8984038567263857,3.785276000799264e-05,0.08629245559680064,0.22327187794528344,0.9147382180256791,False,220,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_021.json,ok,
22,-0.11000000000000001,0.0,1,-0.10999154926823225,-3.6897378942304154e-05,0.8984038567263857,3.785276000799275e-05,-0.08397873524961832,0.029921821091163765,0.9355262585717893,True,117,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_022.json,ok,
23,-0.11000000000000001,0.0,2,-0.10999154926823225,-3.6897378942304086e-05,0.8984038567263857,3.785276000799268e-05,-0.07980703956155755,0.03809602114718415,0.9406089007716661,True,112,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_023.json,ok,
24,-0.11000000000000001,0.035,0,-0.10999154926823225,0.034963102621057784,0.8984038567263857,3.785276000790964e-05,0.07952003817517637,0.21307741743538713,0.910080124986392,False,220,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_024.json,ok,
25,-0.11000000000000001,0.035,1,-0.10999154926823225,0.034963102621057784,0.8984038567263857,3.785276000790964e-05,0.09245982738874038,0.22344967559382278,0.9250132085125923,False,220,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_025.json,ok,
26,-0.11000000000000001,0.035,2,-0.10999154926823225,0.034963102621057784,0.8984038567263857,3.785276000790964e-05,0.05837183694455962,0.24172170233828486,0.9132031636631674,False,220,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_026.json,ok,
27,-0.11000000000000001,0.07,0,-0.10999154926823225,0.06996310262105765,0.8984038567263857,3.785276000804492e-05,0.08559954556006318,0.2320476061438205,0.9139870497880184,False,220,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_027.json,ok,
28,-0.11000000000000001,0.07,1,-0.10999154926823225,0.06996310262105765,0.8984038567263857,3.785276000804492e-05,0.06967322084570281,0.2274513534667484,0.9156976227702153,False,220,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_028.json,ok,
29,-0.11000000000000001,0.07,2,-0.10999154926823225,0.06996310262105765,0.8984038567263857,3.785276000804492e-05,0.05567039889607344,0.23447674506481792,0.9113500154517582,False,220,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_029.json,ok,
30,-0.07500000000000001,-0.07,0,-0.07499154926823225,-0.07003689737894236,0.8984038567263857,3.785276000804492e-05,0.09918921109948399,0.2191621444700833,0.9297756930603287,False,220,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_030.json,ok,
31,-0.07500000000000001,-0.07,1,-0.07499154926823225,-0.07003689737894236,0.8984038567263857,3.785276000804492e-05,-0.07489027707344599,0.013424123727318571,0.9254780390967029,True,118,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_031.json,ok,
32,-0.07500000000000001,-0.07,2,-0.07499154926823225,-0.07003689737894236,0.8984038567263857,3.785276000804492e-05,0.058059108102209066,0.18768062620464787,0.9158033309267404,False,220,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_032.json,ok,
33,-0.07500000000000001,-0.035,0,-0.07499154926823225,-0.03503689737894222,0.8984038567263857,3.785276000790964e-05,0.08873511230337233,0.2147504544305603,0.9137648633179806,False,220,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_033.json,ok,
34,-0.07500000000000001,-0.035,1,-0.07499154926823225,-0.03503689737894222,0.8984038567263857,3.785276000790964e-05,-0.06425289238904441,0.010377350661802493,0.9224552732748235,True,107,/Users/gsn89/ReadTeam/openvla_task2_trajectories/rollout_034.json,ok,
